class,text
0,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
0,At 4. Let's go to bill millers
0,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
0,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)"
0,That's my honeymoon outfit. :)
0,Will it help if we propose going back again tomorrow
0,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
0,Pls confirm the time to collect the cheque.
0,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
0,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
0,Daddy will take good care of you :)
0,"Yeah probably, I still gotta check out with leo"
0,K.then any other special?
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
0,Ok pa. Nothing problem:-)
0,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! 
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
0,When you came to hostel.
0,Ok no prob... I'll come after lunch then...
0,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
0,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
0,You all ready for * big day tomorrow?
0,I'll probably be around mu a lot
0,645
0,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
0,Thnx dude. u guys out 2nite?
0,Me sef dey laugh you. Meanwhile how's my darling anjie!
0,Mm i had my food da from out
0,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
0,Did u download the fring app?
0,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
0,Friends that u can stay on fb chat with
0,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
0,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
0,"Ah, well that confuses things, doesn‘t it?"
0,500 free text msgs. Just text ok to 80488 and we'll credit your account
0,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
0,Dear how you. Are you ok?
0,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS"
0,Yes princess! I want to make you happy...
0,Sounds like you have many talents! would you like to go on a dinner date next week?
0,I am going to film 2day da. At 6pm. Sorry da.
0,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
0,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss
0,Yesterday its with me only . Now am going home.
0,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
0,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
0,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me"
0,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
0,Great comedy..cant stop laughing da:)
0,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
0,"Alright, we're all set here, text the man"
0,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?"
0,Sleeping nt feeling well
0,U WILL SWITCH YOUR FONE ON DAMMIT!!
0,India have to take lead:)
0,I.ll post her out l8r. In class
0,Thts wat Wright Brother did to fly..
0,"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!"
0,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
0,ITS A LAPTOP TAKE IT WITH YOU.
0,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
0,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
0,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk"
0,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? 
0,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."
0,At 7 we will go ok na.
0,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)
0,S:-)if we have one good partnership going we will take lead:)
0,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
0,"Yeah, where's your class at?"
0,No just send to you. Bec you in temple na.
0,"You aren't coming home between class, right? I need to work out and shower!"
0,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL
0,S but mostly not like that.
0,Ü v ma fan...
0,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
0,Guess who spent all last night phasing in and out of the fourth dimension
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
0,"Yes..but they said its IT.,"
0,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)"
0,Lmao!nice 1
0,Glad to see your reply.
0,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
0,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
0,Nah dub but je still buff
0,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside.."""
0,"Yeah, that's fine! It's £6 to get in, is that ok? "
0,Lol where do u come up with these ideas?
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
0,Okay... We wait ah
0,Y lei?
0,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
0,Already am squatting is the new way of walking
0,Do you want bold 2 or bb torch
0,Cramps stopped. Going back to sleep
0,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award
0,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
0,Nan sonathaya soladha. Why boss?
0,Bring tat cd don forget
0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
0,I don't know but I'm raping dudes at poker
0,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
0,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
0,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first? 
0,Finish already... Yar they keep saying i mushy... I so embarrassed ok...
0,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
0,Hai priya are you right. What doctor said pa. Where are you.
0,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
0,Ok...
0,Please ask mummy to call father
0,Can come my room but cannot come my house cos my house still messy... Haha...
0,I have lost 10 kilos as of today!
0,Just taste fish curry :-P
0,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
0,Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?
0,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
0,Was doing my test earlier. I appreciate you. Will call you tomorrow.
0,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
0,U meet other fren dun wan meet me ah... Muz b a guy rite...
0,"(No promises on when though, haven't even gotten dinner yet)"
0,I got your back! Do you have any dislikes in bed?
0,o turns out i had stereo love on mi phone under the unknown album.
0,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
0,Yeah I don't see why not
0,Asking do u knw them or nt? May be ur frnds or classmates?
0,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!"
0,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
0,"As in missionary hook up, doggy hook up, standing...|"
0,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
0,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
0,Thought praps you meant another one. Goodo! I'll look tomorrow 
0,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur ‘rents mayb interested in it, I hav 12,000pes, so around £48, tb, James."
0,There bold 2  &lt;#&gt; . Is that yours
0,You know there is. I shall speak to you in  &lt;#&gt;  minutes then
0,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
0,I went to project centre
0,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
0,Lol yeah at this point I guess not
0,Doing project w frens lor. 
0,Lol. Well quality aint bad at all so i aint complaining
0,"K, can that happen tonight?"
0,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
